def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
True,
def(NBDEBUG),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(DEBUG),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(MAIN),
def(WSDEBUG_TRACE),
