def(JUMPLIST_ROTATE),
def(__MINT__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(_WIN32),
True,
def(FEAT_GUI_W32),
def(FEAT_BEVAL_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(WIN32),
def(PROTO),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(INET_SOCKETS),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(DEBUG),
