def(WSDEBUG_SENSE),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(DEBUG),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
True,
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
!def(PROTO),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
