def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(PROTO),
!def(PROTO),
def(WSDEBUG),
def(FEAT_BEVAL),
def(DEBUG),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
