def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_RIGHTLEFT),
!def(FEAT_EMACS_TAGS),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(WSDEBUG),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
!def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
True,
!def(FEAT_BEVAL),
def(FEAT_EMACS_TAGS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
