def(FEAT_GUI),
def(FEAT_TOOLBAR),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(__MINT__),
!def(INET_SOCKETS),
def(NBDEBUG),
def(_WIN32),
def(FEAT_TERMRESPONSE),
def(PROTO),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(FEAT_GUI_GTK),
def(MAIN),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(DEBUG),
!def(FEAT_GUI_W32),
def(WIN32),
def(INET_SOCKETS),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
