def(FEAT_GUI_W32),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_CLIPBOARD),
def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(NBDEBUG),
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(PROTO),
True,
def(INET_SOCKETS),
