def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
def(PROTO),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(FEAT_GUI),
True,
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(DEBUG),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(WSDEBUG),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
