def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_PROFILE),
def(WIN32),
def(JUMPLIST_ROTATE),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_W32),
True,
def(__MINT__),
def(LESSTIF_VERSION),
def(_WIN32),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL_GUI),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
