def(WSDEBUG_SENSE),
True,
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(PROTO),
def(FEAT_BEVAL),
!def(PROTO),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(__BORLANDC__),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
