def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(DEBUG),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
def(PROTO),
def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_GUI),
True,
def(JUMPLIST_ROTATE),
