def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(JUMPLIST_ROTATE),
True,
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(FEAT_GUI),
def(__MINT__),
def(MAIN),
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
def(FEAT_GUI_W32),
def(PROTO),
def(NBDEBUG),
def(_WIN32),
!def(FEAT_GUI_W32),
