def(MCH_WRITE_DUMP),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_FKMAP),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(NBDEBUG),
!def(PROTO),
def(WSDEBUG),
def(PROTO),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
