def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
def(FEAT_EMACS_TAGS),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(__BORLANDC__),
!def(FEAT_BEVAL),
!def(FEAT_EMACS_TAGS),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
