def(FEAT_GUI),
True,
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
!def(RISCOS),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
(!def(FEAT_BEVAL)&def(FEAT_MBYTE_IME)),
def(FEAT_GUI_W32),
(def(FEAT_GUI_GTK)&def(FEAT_BEVAL)),
(!def(PROTO)&!def(__BORLANDC__)),
def(FEAT_DND),
(def(FEAT_BEVAL)&!def(FEAT_GUI_GTK)&(!def(FEAT_GUI_GTK)|!def(FEAT_BEVAL))),
def(EBCDIC),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
!def(EBCDIC),
(!def(FEAT_BEVAL)&def(FEAT_TOOLBAR)),
(!def(FEAT_BEVAL)&def(NOIME)),
