def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(_WIN32),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(WIN32),
def(FEAT_GUI_W32),
True,
def(DEBUG),
def(WSDEBUG),
def(MAIN),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(PROTO),
!def(INET_SOCKETS),
