def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_GUI_W32),
!def(FEAT_MBYTE),
def(NBDEBUG),
def(FEAT_FKMAP),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
!def(RISCOS),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(DEBUG),
def(__BORLANDC__),
def(RISCOS),
def(FEAT_MBYTE),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
True,
def(FEAT_TERMRESPONSE),
