def(WSDEBUG),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
!def(FEAT_EMACS_TAGS),
def(FEAT_CLIPBOARD),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(NBDEBUG),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(FEAT_FKMAP),
def(FEAT_RIGHTLEFT),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
!def(PROTO),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(PROTO),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_EMACS_TAGS),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
