def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
True,
def(WSDEBUG_SENSE),
def(_WIN32),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(WIN32),
def(LESSTIF_VERSION),
def(MAIN),
!def(FEAT_PROFILE),
def(FEAT_GUI),
def(__MINT__),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
