def(WSDEBUG_SENSE),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(DEBUG),
def(FEAT_GUI),
True,
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
