def(__BORLANDC__),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
!def(PROTO),
def(FEAT_TOOLBAR),
def(DEBUG),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(PROTO),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
