def(FEAT_TOOLBAR),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(WSDEBUG),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
True,
def(WIN32),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(DEBUG),
def(_WIN32),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
!def(NO_CONSOLE),
