def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(DEBUG),
def(WSDEBUG_TRACE),
def(_WIN32),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(PROTO),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(MAIN),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
