def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
True,
def(DEBUG),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_GUI),
def(WSDEBUG),
def(WSDEBUG_SENSE),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
def(MCH_WRITE_DUMP),
