def(NBDEBUG),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(PROTO),
def(FEAT_BEVAL),
def(WIN32),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(_WIN32),
def(FEAT_GUI),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(MAIN),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_SUN_WORKSHOP),
