def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(MAIN),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(FEAT_BEVAL),
def(NBDEBUG),
def(INET_SOCKETS),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(_WIN32),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
def(__MINT__),
def(FEAT_GUI),
def(WIN32),
def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
