def(WSDEBUG_SENSE),
def(NBDEBUG),
def(WSDEBUG),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(INET_SOCKETS),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
def(PROTO),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
!def(PROTO),
!def(NO_CONSOLE),
def(__BORLANDC__),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
True,
!def(FEAT_RIGHTLEFT),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
!def(FEAT_MBYTE),
def(DEBUG),
def(JUMPLIST_ROTATE),
