def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
def(__BORLANDC__),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
True,
def(DEBUG),
def(FEAT_TOOLBAR),
def(WIN32),
def(WSDEBUG),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(PROTO),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
