def(WSDEBUG_TRACE),
def(FEAT_PROFILE),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(WIN32),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__MINT__),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(PROTO),
!def(FEAT_PROFILE),
True,
def(FEAT_GUI_W32),
def(_WIN32),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(MAIN),
def(FEAT_JOB_CHANNEL),
