def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
!def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(DEBUG),
!def(PROTO),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(PROTO),
def(FEAT_MBYTE),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
