def(FEAT_GUI),
def(NBDEBUG),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
!def(FEAT_RIGHTLEFT),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
!def(FEAT_MBYTE),
def(WSDEBUG),
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
True,
def(FEAT_TOOLBAR),
def(PROTO),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(INET_SOCKETS),
