def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
def(FEAT_FKMAP),
True,
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
!def(PROTO),
def(WSDEBUG),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
