def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(MAIN),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(WSDEBUG),
True,
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(PROTO),
