def(JUMPLIST_ROTATE),
def(PROTO),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(FEAT_EMACS_TAGS),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(FEAT_EMACS_TAGS),
def(WSDEBUG_SENSE),
True,
def(FEAT_GUI_GTK),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(DEBUG),
!def(PROTO),
def(FEAT_FKMAP),
!def(FEAT_BEVAL),
def(FEAT_CLIPBOARD),
def(WSDEBUG),
