def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
def(FEAT_CLIPBOARD),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
True,
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(__BORLANDC__),
!def(FEAT_BEVAL),
def(PROTO),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(FEAT_GUI),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
!def(PROTO),
def(LESSTIF_VERSION),
