def(WSDEBUG),
True,
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(_WIN32),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(MAIN),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
!def(FEAT_PROFILE),
def(__MINT__),
def(FEAT_PROFILE),
def(WIN32),
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
