def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
def(PROTO),
def(FEAT_GUI),
def(DEBUG),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_RIGHTLEFT),
!def(PROTO),
def(FEAT_GUI_W32),
True,
!def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(WSDEBUG),
!def(INET_SOCKETS),
def(INET_SOCKETS),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
