def(FEAT_TERMRESPONSE),
def(_WIN32),
def(DEBUG),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
True,
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
def(__MINT__),
def(FEAT_BEVAL),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(INET_SOCKETS),
def(MAIN),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
