!def(FEAT_GUI_W32),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(WIN32),
True,
def(FEAT_SUN_WORKSHOP),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
def(PROTO),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(MAIN),
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
def(_WIN32),
