def(NBDEBUG),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(PROTO),
!def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(MAIN),
def(WSDEBUG_SENSE),
def(WIN32),
def(_WIN32),
def(__MINT__),
def(FEAT_GUI),
True,
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
def(FEAT_BEVAL_GUI),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
