def(WSDEBUG_TRACE),
True,
def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
def(_WIN32),
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(PROTO),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(FEAT_RIGHTLEFT),
def(MAIN),
def(FEAT_CLIPBOARD),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
