def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(RISCOS),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
!def(PROTO),
def(FEAT_FKMAP),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(EBCDIC),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(EBCDIC),
!def(RISCOS),
!def(FEAT_GUI_GTK),
def(PROTO),
(!def(HAVE_GTK2)&def(FEAT_GUI_GTK)),
def(FEAT_GUI_W32),
!def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
True,
!def(FEAT_BEVAL),
def(FEAT_MBYTE),
