def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(DEBUG),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
!def(NO_CONSOLE),
True,
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
