def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_JOB_CHANNEL),
True,
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(_WIN32),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(__MINT__),
def(INET_SOCKETS),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(WIN32),
def(MAIN),
!def(INET_SOCKETS),
