def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
!def(PROTO),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(NBDEBUG),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(__BORLANDC__),
!def(INET_SOCKETS),
