def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
True,
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(PROTO),
!def(PROTO),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
