def(WSDEBUG),
def(FEAT_BEVAL),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
!def(FEAT_BEVAL),
!def(EBCDIC),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
!def(RISCOS),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
!def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(__BORLANDC__),
!def(PROTO),
def(DEBUG),
def(FEAT_GUI_GTK),
def(RISCOS),
def(EBCDIC),
True,
