def(PROTO),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
True,
def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(NBDEBUG),
!def(PROTO),
def(INET_SOCKETS),
!def(INET_SOCKETS),
