def(MAIN),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
True,
def(FEAT_BEVAL),
def(FEAT_GUI),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(WIN32),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(DEBUG),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
