def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(__MINT__),
def(DEBUG),
True,
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(_WIN32),
def(INET_SOCKETS),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TOOLBAR),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(LESSTIF_VERSION),
