def(INET_SOCKETS),
True,
def(FEAT_FKMAP),
!def(FEAT_MBYTE),
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
def(RISCOS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(RISCOS),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(PROTO),
!def(PROTO),
def(NBDEBUG),
def(FEAT_RIGHTLEFT),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
