def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(DEBUG),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
True,
def(PROTO),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
!def(PROTO),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
