def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
True,
def(FEAT_MBYTE),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
!def(PROTO),
!def(FEAT_BEVAL),
def(NBDEBUG),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_GTK),
