def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(FEAT_PROFILE),
def(DEBUG),
!def(INET_SOCKETS),
def(WIN32),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(PROTO),
def(_WIN32),
def(FEAT_BEVAL),
def(NBDEBUG),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
True,
def(MAIN),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
