def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(LESSTIF_VERSION),
True,
def(WIN32),
def(MAIN),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(FEAT_FKMAP),
def(PROTO),
def(DEBUG),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
