def(FEAT_BEVAL),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
True,
def(__MINT__),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(_WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
def(WIN32),
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(LESSTIF_VERSION),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(PROTO),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
