def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_BEVAL),
def(WIN32),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_PROFILE),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
True,
def(WSDEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(__MINT__),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(_WIN32),
def(FEAT_TERMRESPONSE),
def(PROTO),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
