def(PROTO),
!def(RISCOS),
def(EBCDIC),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(RISCOS),
def(MCH_WRITE_DUMP),
True,
def(LESSTIF_VERSION),
!def(FEAT_MBYTE),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(FEAT_FKMAP),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(EBCDIC),
!def(NO_CONSOLE),
