def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
True,
def(WIN32),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_JOB_CHANNEL),
def(DEBUG),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(UNIX),
def(FEAT_BEVAL_GUI),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
!def(FEAT_PROFILE),
def(PROTO),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(NBDEBUG),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(INET_SOCKETS),
!def(UNIX),
