def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
!def(PROTO),
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(DEBUG),
!def(RISCOS),
!def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_MBYTE),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(RISCOS),
def(FEAT_FKMAP),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
True,
def(WSDEBUG),
