def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
!def(INET_SOCKETS),
!def(PROTO),
def(__BORLANDC__),
def(DEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
