def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(MAIN),
def(WSDEBUG_TRACE),
def(DEBUG),
def(__MINT__),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(FEAT_GUI),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_PROFILE),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(JUMPLIST_ROTATE),
def(FEAT_PROFILE),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
