def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(PROTO),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(DEBUG),
!def(INET_SOCKETS),
