def(NBDEBUG),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
True,
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(PROTO),
def(WSDEBUG_TRACE),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(DEBUG),
def(FEAT_TOOLBAR),
!def(PROTO),
!def(FEAT_BEVAL),
